feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G78788	0.115232971019676	0.000212299802136985	0	0.00084839883229106	0	0.00126279363928983	0.00781027160868324	0	0	0	0.00330165210665534	0	0	0	0.00084859892635528	0.000269526704503787	0.000287034935123001	0	0	0	0	0	0.00583474291264323	0	0	0.001899893139765	0	0	0	0	0	0	0.000164677414852722	0.0230989588205415	0	0.601221734337312	0	0	0.00121086922962485	0	0	0.000440407035347317	0.000431802990585874	0	0	0	0	0
G78793	0.0151692754396522	0	0.00994745959995401	0	0.00199489597248977	0.00297473075058987	0.0111270441704234	0	0	0.00104198138183824	0.127296159389926	0	0	0.0296201121220803	0.022080858435741	0.00109051777928268	0.16178662378918	0.0159624702564453	0.0384185100406795	0.113247624393533	0	0	0	0.0131883899736412	0.000652489301727365	0.00100865639142793	0.00753154790777604	0	0.00928426226827498	0.0015987989393246	0.0118899162481945	0	0	0	0	0	0	0.253970252292194	0.0019258441905585	0	0	0.00126454828475874	0	0	0	0	0.000681511065147754	0.00073785331620182
G78794	0.119172752419529	0	0.00106846627023744	0.00127263625970983	0.000191165531544213	0	0	0	0.487573640243876	0.000202369372220797	0	0	0	0	0.0421229397437441	0	0.245558177343193	0	0.00773475147280488	0.00151511938292447	0	0	0.000687335618650073	0	0	0	0	0.0583470013520635	0	0.000109537549471959	0.000835286336156034	0	0	0	0	0	0	0.000384931954674062	0	0	0.0103059328737891	0	0	0	0	0	0	0
G78840	0	0	0	0.0299348891455069	0	0	0.00322898625815386	0.00899218959816715	0	0	0	0	0	0	0.00946000351085489	0	0	0.0041371073856484	0.0389687889000972	0.0103773268790951	0.369239809893709	0.000281668586300764	0.00031687715958836	0	0	0.000398697082739647	0	0.000134732807438611	0	0	0.00278707865365216	0	0	0	0	0	0	0	0.0382204066690239	0.000531029305635922	0.00175852820161709	0.00105615717427194	0.200597845575398	0	0	0	0	0
G78852	0	0	0.00139691825667323	0	0.000345628228072615	0	0	0	0.0572410364245135	0.00028300499485309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0288363983037707	0	0	0	0.0264380085011539	0	0	0	0	0	0	0	0	0	0	0	0	0
G78862	0.00668177891623124	0	0.000531149359199807	0.219817512684567	0	0	0	0	0	0	0	0	0	0	0.000130836791305715	0	0.615025145070794	0	0	0	0	0	0	0	0	0	0	0.000327892203287564	0	0	0	0	0	0	0.00271406319457031	0	0	0.142068149563657	0	0.00758013153298708	0	0	0	0.00480064994276391	0	0	0	0
G78875	0.243457544879767	0	0	0.412940663670248	0	0	0	0	0.00010311899451879	0	0	0	0	0	0.183058719416116	0	0	0	0	0	0	0	0	0	0	0.0010312899636113	0	0.0842463181718073	0.00177222644411101	0.00110410337584183	0.00099568340488318	0	0	0	0.00377639561207174	0	0	0	0	0	0.0329178634704513	0	0	0	0	0	0	0
G78893	0.00896826755393231	0	0	0.255068730439035	0	0.000767256544116051	0.01105303634599	0	0	0	0	0.000731139760646773	0	0	0	0	0.674797278295224	0	0	0	0	0.000883210427885838	0	0	0.00142206083166848	0	0	0	0	0	0	0	0	0	0.000651402706837868	0	0	0	0.0161360984449474	0.0111011587084518	0	0	0	0	0	0.015663979051065	0	0
G78899	0.700885583046424	0	0	0.000235914131256462	0	0	0	0	0	0	0	0	0	0	0	0	0.253991114067733	0	0	0	0	0.000490829400681101	0	0	0.00181150850935971	0.0122314326628165	0	0	0	0	0	0.000193111567382886	0.00108406493548964	0	0	0	0	0	0	0	0	0.000717943004785987	0.00139538358347665	0	0	0	0	0
G78902	0.000388431367488485	0	0	0.00304012817134755	0	0.000258987589602804	0	0	0.000829580564146795	0	0	0.000293699329113106	0	0	0	0	0.110681332426627	0	0	0.000622110397736515	0	0.00341255412580535	0	0	0.0003614222329992	0	0	0	0	0	0.000211071384342185	0	0	0	0.0407427792079281	0	0	0.000726745785424631	0	0	0.000394233329712109	0	0.83425104370298	0	0	0	0	0
G78903	0.120552418368526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228896768955804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010344463636059	0	0	0	0	0	0	0	0.855833992367707	0	0	0	0	0
G78904	0.0266363598535286	0	0	0.853085209304261	0	0	0.000538144653282802	0	0	0	0	0	0	0.00748841288538359	0.000563751536412988	0	0	0	0	0	0	0	0	0	0	0.00335440166316706	0	0	0	0	0.00370409566091365	0	0	0	0.0011635127522278	0	0	0	0	0.0461097943127113	0	0	0.000289077704086859	0	0	0	0	0
G78905	0.000125520070659298	0	0	0.0628730534012389	0	0	0	0	0.000103916616266941	0	0	0	0	0	0	0	0.307190719796095	0	0	0	0	0.000287045898639192	0	0	0.000328852583528106	0	0	0	0	0	0	0	0	0	0.00181549029689847	0	0	0	0	0	0	0	0.626125417454251	0	0	0	0	0
G78909	0.0438096128015418	0	0	0.745819087821716	0	0	0	0	0	0	0	0	0	0	0	0	0.0113102375798181	0	0	0	0	0.000371665539831441	0	0	0	0.000299633456741633	0	0.000286427574841835	0	0	0	0	0	0	0.188935551894814	0	0	0	0	0	0	0	0.00272871536982572	0	0	0	0	0
G80277	0.00231911954611904	0.0167940043340594	0.00880788518680048	0.118931347468871	0.0120455552145724	0.392261432612129	0.0051305773412392	0	0.030592500127493	0.00122433321180173	0.00307606205145145	0.000101693797870602	0.000225730173992578	0	0.0121041669108821	0.000321011752095969	0.00412816704794327	0.00202606106457075	0.0196894221317565	0.00649507766951479	0.00223155266992307	0	0	0.000739409091906446	0	0	0	0.00385584808970455	0	0	0	0	0	0	0	0.028535981019028	0.00193939590677955	0.0176502360548497	0.212646841085056	0	0	0	0	0.000662863218435372	0.00448424562689117	0.0158334738511181	0.000317805642212364	0.00189701514175564
G80300	0.0222543129297017	0.00498117659492529	0	0.103825670929088	0	0.132834011354893	0.00112952440277123	0.00128184906527502	0.0277194856270372	0	0	0.00232530302799811	0.00665744845581624	0.000766227080242471	0.00127594423276009	0.00260943556206399	0.373229050655056	0.00239065651329048	0.00147800960305914	0.000640123877381249	0.024476231347735	0	0	0.000241297477855877	0	0	0	0.000404831313947335	0	0	0.0102312732740475	0	0	0.000102684036615566	0	0	0	0.167600264056104	0.00533766834777582	0.00933724159852423	0.0285975041974352	0	0	0	0	0.0225875856801206	0	0.00488129485170664
G80315	0.000363150742701842	0	0	0.0645701444633079	0	0.0899970042817145	0.0178181158453873	0	0.155276228855255	0	0.0291590922653197	0.00505807808652099	0.0153957091542022	0	0.0178309317524912	0	0	0.00819637333858786	0.0535566745444446	0.0435151109557182	0.0030211498511953	0	0.000552285496758577	0.00225740188722242	0.000402399458207527	0.000428732142335066	0.0760947488022133	0	0	0.00120079042107063	0	0.000157195110571241	0	0	0	0.0807986873307149	0	0	0	0	0	0	0	0.0173212991965628	0.161712717825365	0.0358589080767048	0	0
G80324	0	0.0517691519032687	0.000135047090920604	0.055052396770754	0	0.000305906669655709	0	0.00280557830515501	0	0	0	0	0	0.00651687243341753	0.00150002305804034	0.000400739737946622	0.140391754604831	0.0144450369843965	0.00148051625601847	0.0431615504326359	0	0	0	0	0	0	0	0	0	0	0.0245212505600703	0	0	0	0	0.101732574148606	0	0.298025821603993	0.0132075054571529	0.00181223192527234	0	0	0	0	0	0	0	0
G80367	0.0412380333116591	0	0	0.202783374180963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356924923723303	0.00645525934076927	0	0	0	0.19809983494223	0	0	0	0	0	0	0.00129835442404842	0.0323069074175962	0	0	0.497248236882909	0	0.000843095083279148	0	0.00224498574501075	0	0	0.0169300255089281	0	0
G80382	0.00423139837737085	0	0	0.343292806031319	0	0	0	0	0	0	0	0.00461402962530206	0	0	0	0	0.186188144706587	0	0	0	0	0	0	0	0	0.00463177280866172	0	0.00190353281817287	0	0	0	0.000793230564547997	0.000264744334761944	0	0.00133504924284724	0	0	0.223468076604841	0.0362078225986406	0.00164700848926116	0	0.00668206280445348	0	0	0	0.076436030009838	0	0
G80394	0.0322879002858636	0	0	0.621944202832673	0	0	0.00143576899001012	0.0112723267528588	0	0	0.00301285461298795	0	0.0011526356652178	0	0.00953552233097836	0.00234947653338798	0.136051213227797	0.00100211794928263	0.00168089784167597	0.000346640799622116	0	0.000176020717638466	0	0	0	0	0	0	0	0.000692081457987605	0.0152035894624797	0	0	0	0.0383553144205073	0	0	0	0.000910807202007676	0.0070783331198082	0	0	0	0	0.000387945661204324	0	0	0
G80398	0	0	0	0.0250093534549878	0	0.00496990742754835	0	0	0	0	0	0.00356376386029014	0.0125070769725589	0.380521751270805	0	0	0.0450553001461449	0.000327133400320173	0	0.215718224830755	0.00335764281533145	0	0.038436424358927	0	0	0.0476753676550376	0	0.0025087561440023	0	0.0062609392418966	0	0.00738505401401483	0.0200749496523595	0	0.000481749186591951	0.08901318824652	0	0	0	0	0.00262916843809753	0	0.0305814223632233	0	0	0	0	0
G80406	0.0109253116623546	0	0	0.038078451071556	0	0	0	0	0.499279321127504	0	0	0	0	0	0	0.00218294180615629	0.0509336417298774	0.018558406196418	0	0	0	0	0.00139334582843462	0.00574552603956302	0	0	0	0.0395262104054226	0	0.000864514572516899	0.00248211606120639	0.000328181454637041	0.00410191809607145	0.00559818947062661	0	0	0	0.046519046027224	0	0	0.00178624334559838	0	0.101786563425042	0	0	0	0	0
G80451	0	0	0	0.0577395315004842	0	0	0.000235044939810346	0	0	0	0.00441561600876645	0.000175280953408056	0	0.0199182536963173	0	0	0.000947900945404094	0	0.000130457963606339	0.000368912258345675	0	0.000754670741046357	0	0	0.000409222866623729	0	0	0	0	0	0.000267734637070658	0	0	0	0.0101923668353595	0.0174821693244092	0	0	0	0	0	0	0	0	0	0.141615980087763	0	0
G80453	0.321459001071115	0	0.00560597119264291	0.462743320488025	0.00084432700785014	0	0.000565619064263589	0.0572693804310409	0	0.00103840217316167	0	0	0	0	0.0468828577307991	0	0	0	0	0	0	0.000305718404738155	0.000133551724582931	0.0036221028404301	0	0	0	0.00935822444032574	0	0.000169465634040064	0.00543950672095302	0	0	0	0	0	0	0	0	0	0.0261167150037209	0	0	0	0	0	0.00275986889722389	0
G80456	0.0374906818983758	0	0.00491787024224856	0.360625686689395	0.00125987558201756	0	0	0	0	0.00076772727436947	0	0	0	0	0.239574665040088	0	0	0	0	0	0	0	0	0.125180190107337	0	0	0	0.00054483547353619	0.000327764350077214	0.000192082353352048	0.000504291444928966	0	0	0	0.00291806613814916	0	0	0	0.000129359536818594	0	0	0	0	0	0	0.152238612446856	0	0
G80457	0.0340634533093329	0	0	0.0131943862425618	0	0.0687837905684347	0	0	0	0	0	0.0360265041872351	0.0667534310884931	0	0	0	0	0	0	0	0.0541201165508952	0	0	0	0	0.000263633692385887	0	0	0	0	0	0	0	0	0	0	0	0.00718741855209096	0	0	0	0.00012941653943374	0	0	0.697192401188872	0.0216850713521188	0	0
G80459	0.535562246443775	0	0	0.252642374735763	0	0	0	0	0	0	0	0	0	0	0.0851896914810308	0	0.0281239971876003	0	0	0	0	0	0	0	0	0.00365469963453004	0	0.0607188939281106	0	0	0.00124909987509001	0	0	0	0.0213696978630302	0	0	0	0	0	0	0.00512299948770005	0	0	0	0	0	0
G80464	0.0352724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8437779	0	0	0
G80465	0.0780658972427398	0	0	0.00921250398560741	0	0.0947138343883608	0	0	0	0	0	0	0	0	0.00390299481641002	0	0.00462580497267784	0	0	0	0	0	0	0	0	0	0	0.00846438997303189	0	0	0	0	0	0	0.000291244385644372	0	0	0.000816924499293692	0.795303504254048	0	0	0	0.000972348185863526	0	0	0.00126219235811538	0	0
G80467	0.0556705893191167	0	0	0.193255454396161	0	0.00108707407244223	0	0	0.000107045153227777	0	0	0.00574118504692363	0	0	0	0	0	0	0.0153078574547086	0	0.139651367253996	0	0	0	0	0.00176108803537597	0	0	0	0	0	0	0.000111851670865694	0	0	0	0	0.00845716791969911	0.24312477719788	0.000484156516236016	0.00159886806509627	0.00239705040034286	0.00020938392460176	0.0681893647786398	0.0148033733742955	0.0253916310517061	0	0
G80468	0	0	0	0.000323786774855661	0.000199953587561466	0	0	0	0.221255396446248	0.00215097646169173	0	0	0	0	0	0	0.0254358167989021	0	0	0	0	0	0	0	0	0	0	0.0086373148003665	0	0	0	0.000647573549711323	0.00185289657628244	0	0	0.0232951430983504	0	0	0	0	0	0	0.379780281115339	0	0.335202334225572	0	0	0
G80470	0.000147907277368734	0	0	0.076674391047401	0	0.00337681533385609	0.00190084901382622	0.00700475237305502	0.00180945915138701	0	0.00175013590734751	0	0	0.00564763295746914	0.000234386938865493	0.00714925257221878	0.0785236328472401	0	0.00237343080249218	0.00827439004531915	0	0.000274269795500152	0.000160232883816128	0	0	0	0.00128947889239896	0	0	0	0	0	0.000119548361721476	0	0	0.279059846831793	0	0.0946941270489442	0.00852761612249448	0.0160256933779928	0	0	0	0	0	0.0567459897937966	0	0.00187549634365394
G80472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289691374307043	0.026751714556619	0	0.396447462092102	0	0	0	0.0643728823426501	0.189090715582007	0	0	0	0.000306286035747441	0	0	0	0	0.0706257387700205	0	0	0	0	0	0
G80475	0.135819984045664	0	0.0108216842945807	0	0.00896391231676317	0	0.0107144685982028	0	0.000231533896562457	0.00167124467021972	0	0	0	0	0.0978135198993133	0	0	0.00528617389585835	0	0	0	0.000118717380224465	0.00425032224717699	0	0	0.000208530528869426	0	0.0982422826701829	0.00925275460327392	0	0	0.00226263124921489	0.0104613315389373	0	0.000337849461161114	0	0.000382656020841451	0	0	0	0	0	0.000209530675290863	0	0	0	0	0
G80480	0.0228057675731871	0	0	0.405436501553017	0	0.000115345861514538	0	0	0.000653559855398506	0	0	0	0	0	0.00018367302839609	0	0.554556791780412	0	0	0	0	0.000668265702443291	0.00019847891521669	0	0	0.000167266505162453	0	0.00107782854462934	0	0	0	0	0.000365345261275883	0	0	0	0	0.00529890684536172	0	0	0	0	0	0	0	0.00472387821397788	0	0
G80481	0.12602437413659	0	0	0.111512822854746	0	0.0161628014346125	0	0	0.126553435888634	0	0	0.031069168933919	0	0	0.0143971568419956	0	0	0	0	0	0.151736053427918	0.000138255856749688	0.00202431037246769	0.00559449968273339	0	0	0	0.00623434658467429	0	0	0	0	0	0	0.00160092060955694	0	0	0.0245533979910893	0.0147376331940782	0	0	0	0	0.0533965373474787	0	0.0904150192179651	0	0.142372051423158
G80484	0.0120772158858129	0	0.000490850172513071	0.0287165864127469	0.000690392526028068	0.363474902995797	0.0134143698114235	0.0243358612033825	0	0	0.0232046542003065	0	0	0.0162849176602588	0	0.00629629177455196	0.0309980139831756	0.0775537268287196	0.0559518160255526	0.0126624333799733	0.0155821162817554	0	0	0	0	0	0.00222848980462662	0	0	0	0.00031422416752111	0	0.000108277244986573	0	0	0.130981342089447	0	0	0.0135301524107298	0	0	0	0	0	0	0.0184441580623617	0.0109452083116095	0
G80488	0.165538716258664	0.317450879102947	0.00169840406048139	0	0	0	0	0	0	0	0	0	0	0	0.0233608349724558	0	0	0.069392837807565	0	0	0	0	0	0	0.000184698314913028	0	0	0.139239817354778	0.0022653058222892	0	0	0.000166988888185181	0.000174793042336436	0	0.00925012384092052	0	0.199223546693905	0	0	0	0	0	0	0	0	0	0	0
G80489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171172065711816	0.00844829884935056	0	0.0024903578708321	0	0	0.00151022988565574	0	0	0.00100965594224612	0	0	0	0	0.0179338797973922	0	0	0.4751439663073	0	0	0	0	0.156089685714434	0	0	0	0
G80490	0.000238134315154814	0	0.0413627603737699	0.0542828221546725	0.0105774242068282	0	0	0	0	0.00636511721339045	0	0	0	0	0	0	0	0.0714219919090341	0	0	0	0	0	0	0	0	0	0.660053513711326	0	0	0	0	0	0	0.00163353539245005	0	0	0	0	0	0.00404378270908838	0	0	0	0	0	0	0
G80491	0	0	0	0	0	0	0.0324548519987229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631283076624756	0	0	0.0247946676576209	0	0.127653796768533	0	0.00456365245081574	0	0.00389767997240857	0.00324021225071182	0	0	0.242297817169143	0.0287690905523459	0	0	0	0.000208716735270037	0.00718021589474993	0.477920901160019	0	0	0	0.00501320388493284	0
G80492	0.00788547137650046	0	0	0.0103236558837413	0	0.00674293515423939	0	0	0.708740327045364	0	0	0.0140062511752352	0.0147837202048179	0.00121979276632567	0	0	0	0	0	0	0.0649086066091773	0.000331742802557192	0	0.00221492110075364	0	0	0	0	0	0	0.000182033230121126	0	0	0	0	0.00147367858535662	0	0	0	0	0	0	0.0696352660512229	0.00172716411141314	0.0588657838672124	0.0170844040753427	0	0
G80493	0.0238662440978979	0	0	0.0115709817079857	0	0	0.00131769257921964	0	0	0	0	0	0	0	0.0300738067928503	0	0.0162162232469386	0.00415588433280532	0	0	0	0	0.0332024512083551	0	0	0.00715986322411059	0	0.00105565485219031	0	0.00157592830791864	0	0.000117461737889435	0.000197003545063285	0	0	0	0	0.0412352732596253	0.0738980408102499	0.0019846431284283	0.000556692597629314	0.000919183122649264	0	0	0	0	0	0
G80494	0	0.548211161859902	0.000148449221157107	0.240985438562843	0	0	0.00106757312450475	0.00142813556186679	0	0	0.000264666042305726	0.000303805385173176	0	0	0.000968573610192966	0	0.0384964966784612	0.000882086673524227	0	0	0	0	0	0.000439041324339226	0	0	0	0	0	0	0.000330031747913002	0	0	0	0	0	0	0.102426459076664	0.00168799677435758	0.00650193574581169	0	0	0	0	0	0.0249741039693099	0	0
G80495	0.00895145874196748	0	0.000171652616341189	0.02409922662239	0	0	0.00409313921007167	0	0	0	0	0.0248972361326455	0	0.0116689748855708	0	0	0.00480957619419426	0.00131456878310506	0.0409434027794112	0	0.0267530861689128	0	0	0.00106855004784754	0	0.00340292554109859	0	0.00174224903361579	0.00105443750038159	0.000365424899277948	0	0	0	0.00421384653095067	0	0	0	0.0101245016944565	0.544458778299786	0	0	0.0123840106238457	0.000285053441014406	0	0.0961436813470857	0.00904954595130531	0.000267738045896607	0
G80496	0.5115855	0	0	0.0192709	0	0	0	0	0	0	0	0.0194569	0	0	0	0	0	0	0	0	0.0809192	0	0.0039468	0	0	0	0	0	0	0	0	0	0	0	0	0.0791505	0	0	0.224942	0	0	0	0.0564186	0	0	0.003195	0	0
G80498	0.762870521686613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0776966504885542	0	0	0	0	0.0020897312096735	0	0	0	0	0.025728640220344	0.111312195560111	0.00391189440355738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G80499	0.0189988808124807	0	0	0.0319949194948182	0	0	0	0	0.935208755129193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117653225113532	0	0	0.000381898109624363	0	0	0	0	0	0	0	0	0	0.00126972619265889	0	0.00014073615511825	0	0	0	0	0
G80500	0.100961168096567	0	0.0352699428473554	0	0.00815790321447859	0.114313993183622	0	0	0.000153971781644603	0.0050060338129636	0	0	0	0	0.0565722739941361	0	0	0.0104867889410043	0	0	0.0169580058223144	0.000436303404647247	0.000639898320597062	0.008092772850703	0.000960947993954782	0	0	0.240635084076196	0	0	0.000458213619189266	0	0.000229106809594633	0	0	0	0	0	0	0	0	0	0	0	0.258395764105226	0	0.0425540386928386	0
G80501	0	0	0.00320207269435261	0.00745709812787284	0.000271691016490524	0.0156982589167371	0.000589697548678807	0	0	0.000358119970190014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074264878734376	0	0	0	0	0.00342774829567905	0	0	0	0	0	0	0	0	0.00127632756973586	0
G80503	0.139812172765051	0	0	0.00125698226242805	0	0	0	0	0	0	0	0	0	0	0.0361050352301084	0	0	0.00597086577553745	0	0	0	0	0.00106335418635702	0.00455266013571968	0	0	0	0.566205799840977	0.0251973536162744	0.000176125538203039	0	0.00314555610563532	0.00291582279430517	0	0	0	0.00187987258152432	0	0	0	0	0.000112816358371964	0	0	0	0	0	0
G80506	0.792511979251198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181698718169872	0	0	0	0	0	0	0.000744600074460007	0	0	0	0.000542000054200005	0	0.0240878024087802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
