feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G80509	0.0505838148317346	0	0.00264066817037076	0.0780270980828323	0.000367006762267144	0.0578008142568673	0.0282419155732403	0	0	0.000798132176650188	0	0	0.00202048775988935	0	0	0	0	0	0	0	0.0186330203456185	0	0.00158376071599228	0	0	0	0	0.0787359042745535	0	0	0.000436627014798605	0	0	0	0.00170689653620238	0	0.0192114886220402	0	0.405713522063568	0.00161086860167623	0	0	0	0.0543879214463487	0	0	0	0
G80511	0	0.000106897490511346	0	0.0439507831142001	0	0	0.219156670883846	0	0.00010179283506558	0	0.00634678827090306	0	0	0	0.210663525134923	0	0	0.0028867327002226	0.0870836202616787	0	0	0.000498654773153116	0.00159775715452493	0.0138384206396233	0.000177561936486075	0.0270426629085726	0.0372050309882613	0.00194387281200455	0.0180472591002995	0.000283558605448169	0.00030858142626075	0.0154503907563698	0.0175373941034223	0.243523993882421	0	0	0	0	0.000540593020835001	0	0	0.0102305302435821	0	0	0	0	0	0
G80514	0.000138813173370153	0	0.0633758143647832	0.0292573765250322	0.0193491362330285	0	0	0	0	0.00919967304897235	0	0	0	0	0	0	0	0	0	0	0	0.00139083198995585	0	0	0	0	0	0.00743770583828405	0	0	0	0	0	0	0.000130512385625396	0	0	0	0.687144810042473	0	0	0	0.17728162402612	0	0	0	0	0
G80515	0.138278735651438	0	0	0.228200272162508	0	0	0	0	0	0	0	0	0	0	0	0	0.0295230415555366	0	0	0	0	0.00012621043760319	0.0484317053020285	0	0	0.000201216640616179	0	0.172668779708082	0	0	0	0	0	0	0.00184885290013484	0	0.00309415588669183	0	0	0	0.000418434604541796	0	0.00819757793969561	0	0	0	0	0
G80516	0.181896792876206	0	0	0.678845304970704	0	0.00035217171893015	0	0	0.0328546199126694	0	0	0.0153043624071097	0	0	0.0013487576542322	0	0.0539384003640175	0	0	0	0	0.00225279846453131	0	0	0.00333422576848471	0	0	0.00111254247571116	0	0	0	0	0	0	0	0	0	0	0.0212851786531113	0	0.0014571104870735	0	0.000502344943394399	0	0	0	0	0
G80517	0.224438882787071	0	0	0.197639196480551	0	0	0	0	0.509227249720417	0	0	0.000657295874170503	0	0	0	0	0.0147480949322898	0	0	0	0.00108202244268792	0.000113633862891142	0	0	0	0	0	0.0210650773930631	0	0	0.000511152323392371	0	0	0	0	0	0	0	0	0	0	0	0.00769909433011037	0	0.0185820374471593	0	0	0
G80520	0.0596506313635516	0	0	0	0	0.1071590480771	0	0	0	0	0	0	0	0	0	0	0	0.00250710829171325	0	0.0297961062646597	0	0.00296895719179864	0.00514605908945044	0	0	0	0	0.00451905694395873	0	0.000353213876153672	0	0.000312200653490685	0.00222521741009301	0	0.000784953068869403	0	0	0.204331076339012	0.543836232801455	0.000704927268551381	0.0108138863969744	0	0	0	0	0	0	0
G80522	0.0228133649883374	0	0	0.01290582476277	0	0.928946957066226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009250377860859	0	0	0	0	0	0.026083475321808	0	0	0	0	0
G80524	0.174249864615824	0	0	0.0907508672040549	0	0.0564977951862759	0	0	0	0	0	0	0.15001967359933	0	0	0	0.0825504828160389	0	0	0	0.12569434099645	0.000255611727886259	0	0	0	0.00161820731841888	0	0	0	0	0	0	0	0	0	0.0099795620665793	0	0	0.177028579191965	0	0	0	0.0388101639226506	0	0.0804187510360779	0.00917100864787999	0	0
G80528	0.135517658773062	0.0250421483327131	0	0.227915889648766	0	0.0092196507239287	0.00146679900110778	0	0.238074115625467	0	0	0	0	0	0.000968793773703903	0	0.000171905360795632	0	0	0.00375219972321036	0	0.000453577997954947	0.00349073947422375	0.000468487135765511	0.00116401342382746	0.00539840868468284	0	0.0522999546422002	0	0	0	0.00234363641475861	0.00543983407430414	0.000333904650160083	0.000253555404107177	0	0	0.226227254684396	0.000106865497863641	0	0.00534887832752694	0.00838353827060605	0	0	0.000127077886036352	0.0184155869132191	0.000729447078114176	0.00502347889021181
G80530	0.000227103338419075	0	0.0982444441933296	0.113892574220841	0.0164549418876457	0.157961122028494	0	0	0	0.0264065881768462	0	0.437725934571238	0.0798545738622358	0	0	0	0	0.0137188016663845	0	0	0	0.000876412883269384	0	0.00344575065253459	0.00210633096306516	0.00211373107184676	0	0	0	0	0.000328304826080943	0	0.000477907025233271	0	0.000831212218819617	0	0	0	0.000107201575863165	0.00861272660708112	0.000609008952431601	0	0	0	0.0347605109795114	0	0	0
G80532	0.00274770928347358	0	0.000192991960669259	0.00599715764561814	0	0.13135549089141	0	0	0.168995426320642	0	0	0.0836764718388312	0	0	0.0319360175123446	0	0	0	0	0	0.00631570943554604	0.0034342364136511	0.0110299557739263	0	0.000138465979039012	0.00455026820279863	0	0.00111293031129333	0	0	0	0.000214902400994074	0.000586079266770616	0	0	0	0.00240604648114827	0	0	0.00028563610560432	0	0	0.0870239669202375	0.0115771164960103	0.43005241997812	0.005730130407139	0	0
G80533	0.00196506882293588	0.0774546700377384	0	0.00281657529898784	0	0.000117169692533119	0.00593843217946034	0	0.702902186220364	0	0	0	0	0	0.015007426417233	0	0	0.00244615497297793	0.0231393632932868	0	0	0	0.00321781395574087	0.00372241409190186	0	0.00696584328358508	0	0.0130756774129252	0.000576442868218016	0	0	0.00432777416007041	0.00725111296198979	0	0	0.0248254661872882	0	0	0	0.000798675051920883	0	0	0	0	0	0	0	0
G80536	0.310081029984433	0	0.000237713085819637	0.059781281904159	0	0.004058266675583	0	0	0	0	0	0.00168835443492311	0	0	0.00149064452128485	0	0.000351506570596225	0.0201689176555254	0	0	0.0172016648137211	0	0	0	0.000665315916279677	0	0	0.00028513539269129	0	0.000221571454939434	0.000329048649371594	0	0	0	0.00343365574152296	0	0	0.213212596607911	0.00189388451755924	0	0	0	0	0.00101872739983692	0	0.108464340380275	0	0.0986767973279886
G80540	0.196192279627913	0.000447675027972181	0.000585020765534308	0.145089954951199	0	0	0	0	0.0627603950551931	0	0	0	0	0	0.00823203501235161	0	0.157974526770356	0	0	0.00220463934280665	0	0.000196708727630889	0.00568743493721188	0.000807056367511567	0	0	0	0.000257973735931197	0	0	0	0.000522654588784159	0.00147716742235186	0.0363112298459896	0	0	0.0620016899932518	0.156188131226044	0.0107165713538636	0.000683425182461109	0	0	0	0	0.108237851183891	0.0295938019832845	0.00118435672091656	0
G80543	0	0	0.00016415612497913	0.062001798414878	0	0	0	0	0.51398243059302	0	0	0	0	0	0	0	0.0563204559638941	0	0	0	0.0563108526805315	0.00673650321044765	0.000346218372061408	0	0.0480163167787066	0	0	0.00728339019110634	0	0	0	0	0	0	0.00152502140481831	0	0.000639518651426923	0	0.0151980962291007	0	0.0110242691976387	0	0	0.0383087977779603	0	0.0157743932650573	0.001383773112027	0
G80545	0.00341069291182344	0.0208383005722259	0.00135645626376159	0.0539853191087613	0.00372862953812279	0	0.00449821819473603	0.00225836016309079	0	0.000348640163346818	0.0251585982705208	0	0	0	0.0205049621716422	0.0239565597956885	0.0194517408405448	0.0201879256490348	0.00269080998130985	0	0	0	0	0.000959110489528394	0	0	0.00588017739643607	0	0.00721543121767628	0.00136445718546777	0.00313876158533463	0	0	0	0	0	0	0	0	0.00173539991807056	0	0	0.0544018670950894	0	0.330928022908239	0	0.00131515150545343	0
G80555	0.000919066626779435	0	0.00480097041593641	0.00170320879175394	0	0	0	0	0.000158928813793941	0	0	0	0	0	0	0	0	0	0	0	0.0735062266788969	0	0	0	0.000200136284708418	0	0	0.000232242105493726	0	0	0	0	0	0	0	0	0	0	0.000208037717238135	0	0	0	0	0	0.833255969307235	0	0	0
G80556	0.494199373052792	0	0.000274255646470669	0.0559374497085459	0	0.0253315397694192	0	0	0.134560302285334	0	0	0	0	0	0.0235240730344187	0	0.0849655395079662	0	0	0	0.0629618749644303	0	0	0	0	0.00208322268588297	0	0.0190714696011821	0	0.000124725306764743	0.00074645145500022	0	0	0	0.0011175267461768	0.0022186501641183	0.00384167947676584	0	0	0	0.000118023947058858	0	0.000110222364117679	0	0.0222605166588301	0	0	0.053304415465898
G80562	0.0325083383887967	0	0	0.0947190954479824	0	0.0321787538503626	0.00785351442645038	0	0.00169903580268339	0	0	0.00503469139834367	0.00783871062927641	0	0.0342504852494665	0	0	0.00993414810898996	0.123213004135561	0.0656413370029413	0.0178035666148367	0	0.00405974132364952	0.000285173146912183	0	0.00437452206490965	0.00857890048797517	0	0.000297476302671635	0.000859520466999786	0.000790102661332632	0.000529235748969611	0.000422408347741196	0	0	0.0248131645767139	0	0	0.0863922596145911	0	0	0	0.00377626861289921	0	0.000614457608376549	0	0	0.016609160249604
G80563	0.0224256368447114	0	0	0.0142572187404655	0	0.050146700611711	0	0.00324942105026234	0.273292485907638	0	0	0.110281447099249	0.00245294626646193	0	0	0	0	0.00186144219755816	0.0038740365426072	0.00551260184763743	0.0116359143904647	0	0	0.00122562283987976	0	0.0038226188034872	0	0	0	0	0.0017818147260805	0	0	0	0	0	0	0.00758101545033036	0.000839389589408346	0	0.000482966623485102	0	0.403098368937283	0.0447852509115645	0.000201469506979908	0	0	0
G80566	0.00034802302613974	0	0.0797687982701885	0.073081734393108	0.00755797174301115	0	0	0	0	0.00424430036017732	0	0	0	0	0.000134247456475864	0	0	0	0	0	0	0.00222648706317683	0	0	0.00110559082635712	0	0	0.0005280866786409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831004760182725	0	0	0
G80567	0.0176918274409093	0	0	0.0322534176666383	0	0.000531693164126527	0	0.000208475739236064	0.139792486610386	0	0	0	0	0.0422719574021242	0.197303980536129	0	0	0	0	0	0	0.00492929081135176	0.00330059910765581	0.0102037070067556	0	0.000859412224461147	0	0.0162829155832314	0.00237726365988764	0.00110960311881306	0.00113131100528822	0.000307211609977905	0.000124745319974747	0	0	0.201924059010639	0	0	0.106569916850792	0	0	0	0.182878939918873	0	0	0	0	0
G80568	0.0909090090909009	0	0	0.0811583081158308	0	0	0	0	0	0	0	0	0	0	0.722017672201767	0	0	0	0	0	0	0	0.00281060028106003	0	0	0.000689900068990007	0	0.00833480083348008	0	0	0	0	0	0	0.00148550014855001	0	0	0	0	0	0	0	0	0	0	0	0	0
G80569	0.00225285357952235	0	0.0175621745473861	0.000428143213905051	0	0	0	0	0	0	0	0	0	0	0.000412537993958979	0	0	0	0	0	0	0.0183967537141174	0	0	0	0	0	0	0	0	0.00180520384068471	0	0	0	0.0376461926514419	0	0.0646842368772354	0	0.000412838094342558	0	0	0	0.000178959862073864	0	0.000310403830081162	0	0	0
G80570	0.0004211543530704	0	0.0315303558754283	0.192578680086252	0.010903696204659	0	0	0	0	0.00408279634486039	0	0	0	0	0.00902390726201153	0	0	0	0	0.00152725974069496	0	0.000158758184874757	0	0	0	0	0	0.00064823757907273	0	0	0.000648337615736167	0	0	0	0	0	0	0	0.394079630184463	0	0.00752875929027989	0	0.0103080779105542	0.335194548802136	0.000125045829296437	0	0	0
G80572	0.000308453146987479	0	0	0.0113858530760523	0	0	0	0	0.000399798499955228	0	0	0	0	0	0	0	0	0	0	0	0.371295448190026	0	0.000118458814801549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389593433139554	0	0.000792093274310695	0	0	0	0.614837466802267	0	0	0
G80575	0.000396276520996204	0	0	0.00464039606047928	0	0	0	0	0	0	0	0	0	0	0	0	0.0221784826650026	0	0	0	0	0	0.000596315148455167	0	0	0.00022364318549912	0	0.000199738569517774	0	0	0	0	0	0	0.00488144260656733	0	0	0	0.796364477980698	0	0.00122133583995069	0	0.167747292002086	0	0.000403777969525915	0	0	0
G80576	0.00303023454015341	0	0	0.96930112390699	0	0	0	0	0	0	0	0	0	0	0	0	0.0149202548277237	0	0	0	0	0.00286672188427384	0	0	0.00648650205525908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050483907454437	0	0	0	0.000394930567625934	0	0.000221417137686457	0	0	0
G80578	0.00106828684336891	0	0	0.00597504503537669	0	0.298556017447452	0.0275027102240182	0	0.000866851612346999	0	0	0.00011201959222668	0	0	0.00182561930081571	0	0.000267546793934259	0.00300432545652235	0	0	0.000376965931341392	0	0	0	0	0.00326567116588691	0.000283549592823785	0	0.00180161510248142	0	0.00056919955300182	0	0	0.165276706896036	0	0.00751871502325757	0.000102417912892965	0	0	0	0	0	0	0	0.000708323885847635	0	0	0
G80579	0.00294766145288919	0	0.00033772161355304	0.0139579262492424	0	0.000226181447939403	0	0.00148523483306339	0.000234284365800125	0	0	0	0.0538458899049548	0.0300759303425163	0.0251743652889405	0	0.000330619055922038	0.00171471746976086	0	0.00807720860281787	0.000174262752017001	0	0.0221682827986358	0.00270537420525131	0	0.00113090723969701	0	0.0083396030910731	0	0	0	0	0	0.0118008494858999	0	0.000135548811126887	0.000127545929289137	0	0.22515537845178	0.000489076116309483	0.000323216390222119	0.00036763238442163	0	0	0.000206274279368	0	0	0
G80581	0.000882239482062114	0	0.353201741195283	0.000412665242374819	0.100017412752956	0.000289445761374873	0	0	0.000324351279937358	0.0951673459573959	0	0	0	0	0.000119418880124948	0	0.000140722248187438	0	0	0	0	0	0.000781323527249658	0	0	0	0	0.000884339814124613	0	0	0	0	0	0	0	0	0.29669410733837	0	0.000428967819812312	0	0	0	0	0	0.00120849106243697	0	0.00187199596256168	0
G80582	0.023938053345153	0	0.0135704073452394	0.00120919867061152	0.000346428268546713	0	0.00041083352401556	0	0.00054484445930788	0.000361729517128598	0	0.000119509751995763	0	0	0	0	0.000380431043173123	0	0	0	0	0	0	0	0	0	0	0.176096469471909	0	0	0	0	0	0	0.00720228770667686	0	0.000899473397029198	0	0	0	0	0	0.000134610984256315	0	0.000410733515854894	0	0	0
G80584	0.00113849042890841	0	0	0.0115179382260415	0	0	0.0110715243458606	0	0.254928832345131	0	0	0.481289376920052	0	0	0.00466098901829857	0	0.00993983565207484	0.0108027557830002	0	0.0111368410081412	0.000261766776704737	0	0.00977859451946191	0.000542538401546234	0	0.000652166367640385	0.0126729328651739	0.00100965756364449	0.000346888491254119	0	0.00028717325789809	0.000439312068508677	0.00126712324313932	0.0101931002598763	0	0	0	0	0.00031688083630134	0	0	0	0.00412955344908486	0	0.000165542229822828	0	0	0
G80587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00780640078064008	0	0.684498468449847	0.0114997011499701	0	0	0	0	0	0	0	0	0	0.000817200081720008	0	0	0	0	0	0	0	0	0	0	0	0	0
G80588	0.000659018069079058	0	0.398888992367574	0.0373046441067349	0.102276343241979	0	0	0	0	0.0246718639197711	0	0	0	0	0	0	0	0.00640571965263306	0	0	0	0	0	0	0	0.000958217074029796	0	0	0	0	0.000108335848332213	0	0	0	0	0	0	0.0103113120131452	0.176929646019868	0	0.000429642168593588	0	0	0	0.000113437536480821	0	0	0.240289411766353
G80591	0.208418946214872	0	0.0553485153621067	0.00178664273006851	0.0172794818556038	0	0	0	0.00118779433543632	0.0133933188644146	0	0	0	0	0.000198549200491882	0	0.000150537303143719	0	0	0	0.360980350930961	0.000782193827630487	0.00637718026526973	0.000245360800406341	0.00016254027748076	0	0	0.00306736009183076	0	0	0	0.000765089589200204	0.00140024698120194	0	0	0.0020082976561592	0	0	0.000304375424230124	0	0	0	0	0	0	0	0	0.324431494124244
G80593	0.000163971425953145	0	0.00123073610864893	0.0008735805316796	0	0	0	0	0.00036455880181407	0	0	0	0	0	0	0	0.000221796614605322	0.140970806883478	0	0	0	0	0	0.0178253647288759	0	0	0	0.723775176466869	0	0	0	0	0.000301731434212743	0	0.00122723458338452	0	0.00510682453276647	0	0	0	0	0	0	0	0.000651483786337328	0	0	0
G80594	0	0	0	0.575627924446253	0	0	0	0	0	0	0	0	0	0	0	0	0.208363323161985	0	0	0	0	0.000586315748799389	0	0	0	0	0	0.010478104104931	0	0	0	0	0	0	0	0	0.00313649394594203	0	0	0	0.00216247102707263	0	0.0965806289765512	0	0	0.08610983254614	0.00239501524501031	0
G80599	0.539919703344021	0	0.000639268913188842	0.178915987143414	0	0.000349537680161921	0	0	0.000482251986764173	0	0	0	0	0	0.0330637642737887	0	0.000333935998300617	0.000284030618500674	0	0	0	0	0.0302600620346873	0.122731830491327	0.00241596044053549	0	0	0.000969904555711106	0	0	0	0.00504324366166673	0.017292464127633	0	0	0	0	0	0.0451901715004877	0	0	0	0	0	0.000879994863446279	0	0	0
G80603	0.0742876362260202	0	0.000207824440154162	0.19118188298944	0	0.00054296385254906	0	0	0.00078259203282306	0	0	0	0	0	0.0492115872826644	0	0.0656723230651925	0	0	0	0	0.00543203880776379	0.000174320500090811	0	0.00783562146908476	0.0188005109400866	0	0.170248421214335	0	0	0.00186371917337479	0	0	0	0	0.0159166718006038	0	0	0.377281668324195	0	0.00148067412727737	0	0.0162138067436731	0	0.00011281326684018	0	0	0
G80605	0.106987056583177	0	0.000129127103779083	0.00101351273632335	0	0.491735415263664	0	0	0.0409517957819346	0	0	0	0	0	0.000131927691622472	0	0.000249152297067154	0	0	0	0	0	0.000158533276134661	0.319931253570124	0	0	0	0	0	0	0.000567819185246983	0	0	0	0.000214344991013614	0	0.000187639385507018	0	0.000439892333400781	0	0	0	0.000338771108055581	0	0.0366742979351366	0	0	0
G80608	0.000250205987256202	0	0	0.00586638500068629	0	0.000108245852943307	0	0	0.000552534053425031	0	0	0	0	0	0	0	0	0.0176079587313186	0	0	0.0882922005761641	0	0	0	0	0	0	0.000110546827636187	0	0	0.000868467882995237	0	0	0	0	0.0538096937862879	0	0	0	0	0	0	0.0899713118476987	0.122490386927903	0.604752473147625	0.00739173113730976	0	0
G80609	0.9313315	0	0	0.0523069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011735	0.0066778	0	0.0034216	0.0016056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G80610	0.164291666624984	0.287859828912763	0.0010902284597847	0.158290708248342	0.000843131350620794	0	0	0	0.000201579220633709	0.000221987240985707	0	0	0	0	0.000255700490292685	0	0	0	0	0	0	0	0	0	0	0.00106611898476101	0	0.356107950424517	0	0.000876344403350517	0	0.00150509150095988	0.0031851517646435	0	0.000847232962554284	0	0.00564992041872456	0	0	0.0111675888624229	0	0	0	0	0.000213083741910571	0	0	0
G80611	0.0003551	0	0.000348	0.1684048	0	0.0262135	0	0	0.3800872	0	0	0.0219372	0.0621304	0	0	0	0	0	0	0	0.0401478	0.0018867	0	0	0	0.0002245	0	0.000261	0	0	0.0004784	0	0	0	0	0	0	0	0.000795	0	0	0	0.0002952	0	0.1908615	0	0.0404311	0
G80612	0	0	0	0.0211159994399677	0	0	0	0	0.399993054638876	0	0	0	0	0	0.0184969778171771	0	0	0	0	0	0.0178706943889989	0	0	0.00298790636492308	0	0	0	0.000110885592588919	0	0	0.00099646917455584	0	0	0	0	0	0	0	0	0	0	0	0.0784459524306812	0.00179308408160259	0.457531768772315	0	0	0
G80614	0.300506410623791	0	0.00992607231056811	0.03206347101169	0.0184820723877834	0	0.271433733882923	0.00210661858511286	0	0.00157041204087252	0	0	0	0	0	0	0	0.050321098802332	0	0	0	0.00274904623548699	0.0500542457786362	0	0.000195838913192051	0.00620473288042334	0	0.0235888871118691	0.011815147669842	0	0.00250069688847174	0.000230545809452338	0.0029347831414102	0	0	0	0.000276054852099112	0	0	0.0126197075358874	0.00657230591718574	0.00101470162121213	0	0	0	0	0.00762981604444803	0
G80615	0.000132476491926438	0.00250974912914717	0.0129828963243377	0.000886411814181508	0.00368032501966636	0.0842562495584951	0.00349932050766112	0.000157590993039381	0	0.00195482871810183	0	0.00134347572288239	0	0	0.00247813087276594	0	0	0.00244401117205074	0.0398972366644501	0.00933328904109233	0.0262334471924089	0	0	0	0	0.000242940273714043	0.0111063127850021	0	0	0	0	0	0	0	0	0	0	0.0022442958564275	0.303528557389036	0	0	0	0	0	0	0	0.00217155385519599	0
G80616	0.175446817544682	0	0.00572220057222006	0.107874910787491	0	0.353308835330884	0	0	0.329178432917843	0.00174740017474002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223850022385002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433640043364004	0	0	0	0	0	0
G80621	0.604382491913007	0	0.00119603600068362	0.000734822118145756	0	0	0	0	0.000461513891568136	0	0	0.0171868173232014	0	0	0.000865226043303904	0	0	0.0191806773383879	0	0	0.00031140937342214	0	0.0232981012728483	0	0	0.00445983424101065	0.00054991655248823	0.106954219322002	0	0	0	0.00585657628294612	0.0161700867196103	0	0	0.000314509466734949	0.00717681602216227	0	0.00046371395779013	0	0	0	0.000419512627330083	0	0.000508915318351082	0	0	0.000175405279698919
